"contact_id","first_name","last_name","email","category_id","category","subcategory_id","subcategory","cf_id","company_name","description","goal","pledged","outcome","backers_count","country","currency","launch_date","end_date"
3564,"Christian","Anderson","christian.anderson@tim.it","cat4","theater","subcat4","plays",385,"Larsen-Chung","Right-sized zero tolerance migration",59700,135132,"successful",2875,"GB","GBP","2020-12-28","2021-12-26"
2396,"Francisco","Dorsey","francisco.dorsey@tiscali.fr","cat4","theater","subcat4","plays",3007,"Anderson and Sons","Quality-focused reciprocal structure",5500,9546,"successful",88,"US","USD","2021-03-07","2021-05-28"
2140,"Walli","Albert","walli.albert@dussen.com","cat2","music","subcat2","rock",2612,"Lawrence Group","Automated actuating conglomeration",3700,13755,"successful",191,"US","USD","2021-04-23","2022-01-26"
3079,"Siegrun","Mota","siegrun.mota@matthews-montoya.org.au","cat2","music","subcat2","rock",807,"Gray-Davis","Re-contextualized local initiative",5200,8330,"successful",139,"US","USD","2021-03-12","2021-10-07"
2017,"Alberico","Herve","alberico.herve@beer.net","cat2","music","subcat8","indie rock",2087,"Ramirez-Myers","Switchable intangible definition",900,14547,"successful",186,"US","USD","2020-11-25","2021-10-16"
5444,"Serafina","Bonnin","serafina.bonnin@mendes.com","cat4","theater","subcat4","plays",53,"Lucas, Hall and Bonilla","Networked bottom-line initiative",1600,11735,"successful",112,"AU","AUD","2021-07-24","2021-09-11"
2216,"Marcelle","Bender","marcelle.bender@edwards-robinson.info","cat4","theater","subcat4","plays",2944,"Williams, Perez and Villegas","Robust directional system engine",1800,10658,"successful",101,"US","USD","2021-01-25","2021-07-21"
1241,"Hartmuth","Robertson","hartmuth.robertson@thomas.edu.au","cat4","theater","subcat4","plays",2963,"Brooks, Jones and Ingram","Triple-buffered explicit methodology",9900,1870,"failed",75,"US","USD","2021-05-12","2022-01-18"
1484,"Herlinde","George","herlinde.george@free.fr","cat5","film & video","subcat5","documentary",2976,"Whitaker, Wallace and Daniels","Reactive directional capacity",5200,14394,"successful",206,"GB","GBP","2021-07-05","2021-10-15"
3475,"Pamela","Payne","pamela.payne@yahoo.com","cat5","film & video","subcat20","television",3051,"Smith-Gonzalez","Polarized needs-based approach",5400,14743,"successful",154,"US","USD","2021-03-30","2021-06-02"
4333,"Gastone","Beyer","gastone.beyer@stewart-sanchez.edu","cat4","theater","subcat4","plays",2777,"Skinner PLC","Intuitive well-modulated middleware",112300,178965,"successful",5966,"US","USD","2021-07-01","2021-08-19"
5657,"Lydia","Berengario","lydia.berengario@aol.de","cat4","theater","subcat4","plays",3064,"Nolan, Smith and Sanchez","Multi-channeled logistical matrices",189200,128410,"failed",2176,"US","USD","2021-10-19","2021-10-24"
2527,"Lucy","Davidson","lucy.davidson@tele2.it","cat5","film & video","subcat5","documentary",56,"Green-Carr","Pre-emptive bifurcated artificial intelligence",900,14324,"successful",169,"US","USD","2021-05-15","2021-12-02"
5967,"Franck","Wade","franck.wade@gute.org","cat4","theater","subcat4","plays",763,"Brown-Parker","Down-sized coherent toolset",22500,164291,"successful",2106,"US","USD","2021-01-23","2021-06-25"
5698,"Heidi","Barker","heidi.barker@gmail.com","cat5","film & video","subcat5","documentary",896,"Marshall Inc","Open-source multi-tasking data-warehouse",167400,22073,"failed",441,"US","USD","2021-03-10","2021-04-06"
3331,"Arnaldo","Ocasio","arnaldo.ocasio@hotmail.com","cat2","music","subcat8","indie rock",1409,"Leblanc-Pineda","Future-proofed upward-trending contingency",2700,1479,"failed",25,"US","USD","2021-08-13","2021-11-21"
3841,"Francis","Bernier","francis.bernier@rodriguez.com","cat2","music","subcat2","rock",2889,"Perry PLC","Mandatory uniform matrix",3400,12275,"successful",131,"US","USD","2020-06-23","2021-05-10"
6105,"Johanne","Strong","johanne.strong@yahoo.de","cat4","theater","subcat4","plays",2338,"Klein, Stark and Livingston","Phased methodical initiative",49700,5098,"failed",127,"US","USD","2021-01-17","2021-12-09"
3895,"Debra","Langlois","debra.langlois@schmiedecke.com","cat5","film & video","subcat5","documentary",2905,"Fleming-Oliver","Managed stable function",178200,24882,"failed",355,"US","USD","2021-02-10","2021-07-26"
1891,"Reingard","Kambs","reingard.kambs@sagese.eu","cat4","theater","subcat4","plays",1779,"Reilly, Aguirre and Johnson","Realigned clear-thinking migration",7200,2912,"failed",44,"GB","GBP","2020-07-18","2021-01-31"
1281,"Mauro","Ortiz","mauro.ortiz@oquendo.net","cat4","theater","subcat4","plays",2291,"Davidson, Wilcox and Lewis","Optional clear-thinking process improvement",2500,4008,"successful",84,"US","USD","2020-12-26","2021-04-04"
4186,"Griselda","Carranza","griselda.carranza@krause.de","cat4","theater","subcat4","plays",3192,"Michael, Anderson and Vincent","Cross-group global moratorium",5300,9749,"successful",155,"US","USD","2020-12-08","2021-09-05"
2511,"Janet","Madrigal","janet.madrigal@gmail.com","cat8","photography","subcat15","photography books",1696,"King Ltd","Visionary systemic process improvement",9100,5803,"failed",67,"US","USD","2021-03-29","2021-06-11"
4272,"Jenna","Day","jenna.day@reed.com","cat1","food","subcat1","food trucks",1559,"Baker Ltd","Progressive intangible flexibility",6300,14199,"successful",189,"US","USD","2021-04-18","2021-12-22"
3533,"Modesto","Wright","modesto.wright@pareto.com","cat5","film & video","subcat5","documentary",1405,"Baker, Collins and Smith","Reactive real-time software",114400,196779,"successful",4799,"US","USD","2021-09-13","2021-12-16"
3618,"Alice","Wall","alice.wall@zaccardo.it","cat6","publishing","subcat10","nonfiction",521,"Warren-Harrison","Programmable incremental knowledge user",38900,56859,"successful",1137,"US","USD","2020-04-20","2021-01-21"
2177,"Brenda","Sontag","brenda.sontag@solari.com","cat4","theater","subcat4","plays",1625,"Gardner Group","Progressive 5thgeneration customer loyalty",135500,103554,"failed",1068,"US","USD","2021-06-20","2021-11-12"
4102,"Sergius","Mace","sergius.mace@palazzo.com","cat3","technology","subcat9","wearables",2808,"Flores-Lambert","Triple-buffered logistical frame",109000,42795,"failed",424,"US","USD","2021-07-18","2021-10-05"
6089,"Antonia","Kline","antonia.kline@gmail.com","cat2","music","subcat8","indie rock",764,"Cruz Ltd","Exclusive dynamic adapter",114800,12938,"canceled",145,"CH","CHF","2020-06-26","2021-03-09"
4701,"Maurice","Gumprich","maurice.gumprich@griffin.net.au","cat4","theater","subcat4","plays",834,"Knox-Garner","Automated systemic hierarchy",83000,101352,"successful",1152,"US","USD","2021-01-19","2021-08-26"
5645,"Daniel","Anders","daniel.anders@yahoo.com","cat8","photography","subcat15","photography books",2793,"Davis-Allen","Digitized eco-centric core",2400,4477,"successful",50,"US","USD","2020-09-19","2021-05-17"
4499,"Zaira","Cattaneo","zaira.cattaneo@yahoo.com","cat6","publishing","subcat10","nonfiction",2901,"Miller-Patel","Mandatory uniform strategy",60400,4393,"failed",151,"US","USD","2021-11-21","2021-12-19"
3365,"Alessio","Bruneau","alessio.bruneau@hotmail.co.uk","cat3","technology","subcat9","wearables",2141,"Hernandez-Grimes","Profit-focused zero administration forecast",102900,67546,"failed",1608,"US","USD","2021-01-07","2021-05-08"
2290,"Gerdi","Guerrero","gerdi.guerrero@tele2.fr","cat2","music","subcat18","jazz",308,"Owens, Hall and Gonzalez","De-engineered static orchestration",62800,143788,"successful",3059,"CA","CAD","2020-11-19","2021-08-28"
1890,"Brigitte","Stiebitz","brigitte.stiebitz@gmail.com","cat5","film & video","subcat5","documentary",705,"Noble-Bailey","Customizable dynamic info-mediaries",800,3755,"successful",34,"US","USD","2020-06-26","2021-04-21"
1304,"June","Sinisi","june.sinisi@manzoni-giannini.it","cat4","theater","subcat4","plays",1670,"Taylor PLC","Enhanced incremental budgetary management",7100,9238,"successful",220,"US","USD","2020-05-21","2021-02-20"
3799,"Carl","Macias","carl.macias@yahoo.com","cat5","film & video","subcat7","drama",1159,"Holmes PLC","Digitized local info-mediaries",46100,77012,"successful",1604,"AU","AUD","2020-08-11","2021-09-07"
2749,"Veronica","Trapp","veronica.trapp@tiscali.it","cat2","music","subcat2","rock",2592,"Jones-Martin","Virtual systematic monitoring",8100,14083,"successful",454,"US","USD","2020-09-21","2021-02-11"
2028,"Frances","Garnier","frances.garnier@aporti-guidotti.org","cat5","film & video","subcat11","animation",1195,"Myers LLC","Reactive bottom-line open architecture",1700,12202,"successful",123,"IT","EUR","2020-07-01","2021-04-06"
2383,"Terri","Iannelli","terri.iannelli@hotmail.com","cat2","music","subcat8","indie rock",1635,"Acosta, Mullins and Morris","Pre-emptive interactive model",97300,62127,"failed",941,"US","USD","2021-05-28","2021-07-01"
5721,"Odette","Moore","odette.moore@hall.edu","cat8","photography","subcat15","photography books",2432,"Bell PLC","Ergonomic eco-centric open architecture",100,2,"failed",1,"US","USD","2021-10-07","2021-11-25"
1394,"Mercedes","Trujillo","mercedes.trujillo@aol.de","cat4","theater","subcat4","plays",109,"Smith-Schmidt","Inverse radical hierarchy",900,13772,"successful",299,"US","USD","2021-02-05","2021-08-08"
3451,"Babette","Dumas","babette.dumas@brady.net","cat5","film & video","subcat13","shorts",1509,"Ruiz, Richardson and Cole","Team-oriented static interface",7300,2946,"failed",40,"US","USD","2020-10-28","2021-04-20"
5512,"Jerry","Santiago","jerry.santiago@soprano-ferragni.it","cat4","theater","subcat4","plays",1285,"Leonard-Mcclain","Virtual foreground throughput",195800,168820,"failed",3015,"CA","CAD","2021-04-16","2021-08-22"
2453,"Ronald","Simpson","ronald.simpson@ovadia.net","cat4","theater","subcat4","plays",500,"Bailey-Boyer","Visionary exuding Internet solution",48900,154321,"successful",2237,"US","USD","2021-04-07","2021-12-19"
6055,"Emmanuel","Dominguez","emmanuel.dominguez@gmail.com","cat4","theater","subcat4","plays",2835,"Lee LLC","Synchronized secondary analyzer",29600,26527,"failed",435,"US","USD","2021-03-26","2021-08-24"
5704,"Christiane","Ricciardi","christiane.ricciardi@zavala.com","cat5","film & video","subcat5","documentary",1533,"Lyons Inc","Balanced attitude-oriented parallelism",39300,71583,"successful",645,"US","USD","2020-03-03","2021-03-10"
3707,"Ingolf","Zamora","ingolf.zamora@yahoo.com.au","cat4","theater","subcat4","plays",2445,"Herrera-Wilson","Organized bandwidth-monitored core",3400,12100,"successful",484,"DK","DKK","2021-05-03","2021-08-29"
2205,"Rita","Sharp","rita.sharp@beard-scott.edu.au","cat5","film & video","subcat5","documentary",2906,"Mahoney, Adams and Lucas","Cloned leadingedge utilization",9200,12129,"successful",154,"CA","CAD","2020-05-04","2021-04-29"
5976,"Geraldine","Cabrera","geraldine.cabrera@green-smith.info","cat2","music","subcat2","rock",1237,"Stewart LLC","Secured asymmetric projection",135600,62804,"failed",714,"US","USD","2021-02-11","2021-05-09"
3290,"Chantal","Armas","chantal.armas@jenkins.net","cat7","games","subcat21","mobile games",1572,"Mcmillan Group","Advanced cohesive Graphic Interface",153700,55536,"live",1111,"US","USD","2021-03-22","2021-12-29"
4257,"Louis","Gilbert","louis.gilbert@gmail.com","cat4","theater","subcat4","plays",254,"Beck, Thompson and Martinez","Down-sized maximized function",7800,8161,"successful",82,"US","USD","2021-03-21","2021-06-06"
4588,"Michelle","Collier","michelle.collier@peruzzi.it","cat6","publishing","subcat14","fiction",576,"Rodriguez-Scott","Realigned zero tolerance software",2100,14046,"successful",134,"US","USD","2020-10-14","2021-01-17"
4785,"Guillermina","Nicholson","guillermina.nicholson@grondin.fr","cat5","film & video","subcat11","animation",563,"Rush-Bowers","Persevering analyzing extranet",189500,117628,"live",1089,"US","USD","2021-04-12","2021-12-26"
3033,"Bertrand","Hopkins","bertrand.hopkins@gmail.com","cat1","food","subcat1","food trucks",2201,"Davis and Sons","Innovative human-resource migration",188200,159405,"failed",5497,"US","USD","2021-05-01","2021-08-28"
2779,"Alonso","Palomo","alonso.palomo@gehringer.de","cat4","theater","subcat4","plays",1339,"Anderson-Pham","Intuitive needs-based monitoring",113500,12552,"failed",418,"US","USD","2021-02-01","2021-10-08"
2131,"Tina","Rodriguez","tina.rodriguez@web.de","cat5","film & video","subcat5","documentary",197,"Stewart-Coleman","Customer-focused disintermediate toolset",134600,59007,"failed",1439,"US","USD","2021-01-15","2021-03-09"
6229,"Eva","Francis","eva.francis@parker.org","cat4","theater","subcat4","plays",2035,"Bradshaw, Smith and Ryan","Upgradable 24/7 emulation",1700,943,"failed",15,"US","USD","2021-05-09","2021-06-26"
3429,"Ottavio","Rust","ottavio.rust@crespi.com","cat5","film & video","subcat5","documentary",1739,"Jackson PLC","Quality-focused client-server core",163700,93963,"failed",1999,"CA","CAD","2020-12-09","2021-04-07"
1613,"Amelia","Olvera","amelia.olvera@hotmail.com","cat3","technology","subcat3","web",2352,"Ware-Arias","Upgradable maximized protocol",113800,140469,"successful",5203,"US","USD","2021-04-28","2021-12-10"
4734,"Paul","Palladio","paul.palladio@mclaughlin.net.au","cat4","theater","subcat4","plays",691,"Blair, Reyes and Woods","Cross-platform interactive synergy",5000,6423,"successful",94,"US","USD","2021-08-08","2021-09-01"
4439,"Bernardo","Wieloch","bernardo.wieloch@budig.com","cat3","technology","subcat9","wearables",298,"Thomas-Lopez","User-centric fault-tolerant archive",9400,6015,"failed",118,"US","USD","2020-12-24","2021-03-18"
1441,"Umberto","Hicks","umberto.hicks@hill.com","cat4","theater","subcat4","plays",206,"Brown, Davies and Pacheco","Reverse-engineered regional knowledge user",8700,11075,"successful",205,"US","USD","2020-09-27","2021-03-15"
5799,"Janko","Bishop","janko.bishop@tim.it","cat1","food","subcat1","food trucks",1003,"Jones-Riddle","Self-enabling real-time definition",147800,15723,"failed",162,"US","USD","2020-10-19","2021-07-20"
1419,"Jessika","Meunier","jessika.meunier@gmx.de","cat2","music","subcat8","indie rock",1653,"Schmidt-Gomez","User-centric impactful projection",5100,2064,"failed",83,"US","USD","2021-06-02","2021-09-04"
3059,"Isaac","Benard","isaac.benard@googlemail.com","cat8","photography","subcat15","photography books",1549,"Sullivan, Davis and Booth","Vision-oriented actuating hardware",2700,7767,"successful",92,"US","USD","2021-03-21","2021-09-25"
3224,"Alexandrie","Lambert","alexandrie.lambert@yahoo.com","cat4","theater","subcat4","plays",1026,"Edwards-Kane","Virtual leadingedge framework",1800,10313,"successful",219,"US","USD","2020-11-08","2021-11-13"
3181,"Roberto","Guyot","roberto.guyot@bennett.com","cat4","theater","subcat4","plays",2523,"Hicks, Wall and Webb","Managed discrete framework",174500,197018,"successful",2526,"US","USD","2020-04-08","2021-04-15"
6061,"Giulietta","Lucas","giulietta.lucas@club.com","cat5","film & video","subcat11","animation",1620,"Mayer-Richmond","Progressive zero-defect capability",101400,47037,"failed",747,"US","USD","2021-06-02","2021-06-30"
4466,"Damaris","Pininfarina","damaris.pininfarina@gmail.com","cat8","photography","subcat15","photography books",2594,"Robles Ltd","Right-sized demand-driven adapter",191000,173191,"canceled",2138,"US","USD","2021-02-19","2021-06-13"
6081,"Fabrizia","Renard","fabrizia.renard@higgins-marks.com","cat4","theater","subcat4","plays",539,"Cochran Ltd","Re-engineered attitude-oriented frame",8100,5487,"failed",84,"US","USD","2021-04-17","2021-11-03"
2159,"Camillo","Dehmel","camillo.dehmel@brown-campbell.com","cat4","theater","subcat4","plays",687,"Rosales LLC","Compatible multimedia utilization",5100,9817,"successful",94,"US","USD","2020-11-07","2021-09-06"
3324,"Ruggero","Parpinel","ruggero.parpinel@gmail.com","cat4","theater","subcat4","plays",2302,"Harper-Bryan","Re-contextualized dedicated hardware",7700,6369,"failed",91,"US","USD","2020-04-09","2021-03-11"
3176,"Stephen","Pratesi","stephen.pratesi@hotmail.com","cat5","film & video","subcat5","documentary",694,"Potter, Harper and Everett","Decentralized composite paradigm",121400,65755,"failed",792,"US","USD","2020-06-12","2021-07-09"
5874,"Ludger","Naccari","ludger.naccari@ingram.biz","cat4","theater","subcat4","plays",3123,"Floyd-Sims","Cloned transitional hierarchy",5400,903,"canceled",10,"CA","CAD","2020-07-04","2021-02-11"
5110,"Meryem","Tapia","meryem.tapia@yahoo.com","cat4","theater","subcat4","plays",2576,"Spence, Jackson and Kelly","Advanced discrete leverage",152400,178120,"successful",1713,"IT","EUR","2020-08-26","2021-08-19"
5490,"Jasmine","Juvara","jasmine.juvara@yahoo.com.au","cat2","music","subcat18","jazz",2349,"King-Nguyen","Open-source incremental throughput",1300,13678,"successful",249,"US","USD","2021-06-25","2021-10-01"
